t,i,q
-0.898,-1.0441442,1.8403093
-0.8976,-1.044146,1.8404091
-0.8972,-1.0445229,1.8406378
-0.8968,-1.0444966,1.8405505
-0.8964,-1.0439934,1.8405153
-0.896,-1.0436793,1.8403752
-0.8956,-1.0439607,1.8407169
-0.8952,-1.0745868,1.8208986
-0.8948,-1.1318409,1.7745461
-0.8944,-1.1374331,1.7798124
-0.894,-1.1386762,1.7809437
-0.8936,-1.1385857,1.7810794
-0.8932,-1.1388948,1.7809437
-0.8928,-1.1388383,1.7809437
-0.8924,-1.1382579,1.7805159
-0.892,-1.1384501,1.7805385
-0.8916,-1.1382145,1.7801842
-0.8912,-1.1384011,1.7809437
-0.8908,-1.1384501,1.7809437
-0.8904,-1.1379752,1.7811472
-0.89,-1.1972733,1.7564786
-0.8896,-1.2426862,1.7369588
-0.8892,-1.2459645,1.7403281
-0.8888,-1.2467258,1.7409764
-0.8884,-1.2465977,1.7404864
-0.888,-1.2464714,1.7404883
-0.8876,-1.2462547,1.740852
-0.8872,-1.2464067,1.7409424
-0.8868,-1.2461567,1.7405806
-0.8864,-1.2461844,1.7409782
-0.886,-1.2459406,1.7413363
-0.8856,-1.2457748,1.7409085
-0.8852,-1.2457447,1.7415919
-0.8848,-1.3508399,1.7215507
-0.8844,-1.3617985,1.7208964
-0.884,-1.3637955,1.7220021
-0.8836,-1.364332,1.7223639
-0.8832,-1.3643452,1.7227659
-0.8828,-1.3643301,1.7226949
-0.8824,-1.3640311,1.7225982
-0.882,-1.3637955,1.722134
-0.8816,-1.3637955,1.721619
-0.8812,-1.3637955,1.7224695
-0.8808,-1.3636241,1.7222414
-0.8804,-1.3636844,1.7225429
-0.88,-1.4008388,1.7229977
-0.8796,-1.4835926,1.7219286
-0.8792,-1.4873445,1.7253155
-0.8788,-1.4889092,1.7261271
-0.8784,-1.4889658,1.726156
-0.878,-1.4889526,1.7259029
-0.8776,-1.488408,1.7261309
-0.8772,-1.4885437,1.7256673
-0.8768,-1.488403,1.7258821
-0.8764,-1.4885989,1.7256673
-0.876,-1.488403,1.7261007
-0.8756,-1.488403,1.7260668
-0.8752,-1.488222,1.7255398
-0.8748,-1.5719777,1.7430868
-0.8744,-1.6087168,1.7488795
-0.874,-1.6145398,1.7524449
-0.8736,-1.6154834,1.7538947
-0.8732,-1.6150726,1.7543055
-0.8728,-1.6151925,1.7535165
-0.8724,-1.6152886,1.7527722
-0.872,-1.6150518,1.7537672
-0.8716,-1.6148163,1.7527735
-0.8712,-1.6146768,1.7532094
-0.8708,-1.6152874,1.7533356
-0.8704,-1.615131,1.7535411
-0.87,-1.6257757,1.7580002
-0.8696,-1.7150996,1.7921183
-0.8692,-1.735188,1.8009424
-0.8688,-1.7387566,1.8029619
-0.8684,-1.7396127,1.8034022
-0.868,-1.7399733,1.8033495
-0.8676,-1.7394633,1.8036547
-0.8672,-1.7394124,1.8037923
-0.8668,-1.7398125,1.8028922
-0.8664,-1.7396479,1.8037867
-0.866,-1.7391881,1.8036887
-0.8656,-1.7391881,1.8032986
-0.8652,-1.7388904,1.8030857
-0.8648,-1.7596618,1.8158105
-0.8644,-1.8467453,1.8686215
-0.864,-1.8541033,1.8733683
-0.8636,-1.8558464,1.8745706
-0.8632,-1.8560223,1.8747578
-0.8628,-1.8558226,1.8743796
-0.8624,-1.8558772,1.8748388
-0.862,-1.856239,1.8741881
-0.8616,-1.8560223,1.8740574
-0.8612,-1.8560223,1.8739066
-0.8608,-1.8563822,1.8742553
-0.8604,-1.8560374,1.8746284
-0.86,-1.8562579,1.8739556
-0.8596,-1.9164646,1.9262579
-0.8592,-1.9554506,1.9607665
-0.8588,-1.9609281,1.9647596
-0.8584,-1.9615499,1.9661409
-0.858,-1.9622409,1.9659563
-0.8576,-1.962614,1.9656171
-0.8572,-1.9622246,1.9657
-0.8568,-1.9622999,1.9658526
-0.8564,-1.9619212,1.9656171
-0.856,-1.9613332,1.9651648
-0.8556,-1.9616687,1.9651459
-0.8552,-1.9613219,1.9651359
-0.8548,-1.9649838,1.9689793
-0.8544,-2.0477925,2.0660939
-0.854,-2.048968,2.067561
-0.8536,-2.0535907,2.0707565
-0.8532,-2.0540437,2.0714801
-0.8528,-2.0540437,2.070732
-0.8524,-2.0540437,2.0709091
-0.852,-2.0540437,2.070994
-0.8516,-2.0542453,2.0706736
-0.8512,-2.054136,2.0705505
-0.8508,-2.0540606,2.0703595
-0.8504,-2.0542792,2.0705052
-0.85,-2.0542792,2.0711447
-0.8496,-2.0773156,2.1079423
-0.8492,-2.1182577,2.1812739
-0.8488,-2.1265944,2.1871786
-0.8484,-2.1284676,2.1889996
-0.848,-2.1288709,2.1893199
-0.8476,-2.1289896,2.1889487
-0.8472,-2.128653,2.188764
-0.8468,-2.1283998,2.1886736
-0.8464,-2.1283998,2.1889028
-0.846,-2.1285506,2.1885159
-0.8456,-2.1281888,2.1884255
-0.8452,-2.128266,2.1886284
-0.8448,-2.1286278,2.188754
-0.8444,-2.1563126,2.2605004
-0.844,-2.1728783,2.3083493
-0.8436,-2.1807025,2.3149826
-0.8432,-2.1816611,2.3156485
-0.8428,-2.1822264,2.315445
-0.8424,-2.1824632,2.3150988
-0.842,-2.1826555,2.3150988
-0.8416,-2.1825349,2.3151591
-0.8412,-2.1821844,2.3151478
-0.8408,-2.182501,2.3150988
-0.8404,-2.1823879,2.3150988
-0.84,-2.1823728,2.3150988
-0.8396,-2.1822145,2.3150988
-0.8392,-2.2025908,2.4248637
-0.8388,-2.2100863,2.4472683
-0.8384,-2.2139758,2.4504343
-0.838,-2.214298,2.4507584
-0.8376,-2.2144915,2.4508319
-0.8372,-2.214298,2.4507772
-0.8368,-2.214136,2.4507772
-0.8364,-2.2138269,2.4505417
-0.836,-2.214185,2.4503627
-0.8356,-2.2141322,2.450472
-0.8352,-2.214298,2.4503061
-0.8348,-2.2143602,2.4502194
-0.8344,-2.2154111,2.4815846
-0.834,-2.2140342,2.5775297
-0.8336,-2.2201986,2.582566
-0.8332,-2.2216058,2.5847282
-0.8328,-2.2216115,2.5851767
-0.8324,-2.2216982,2.5848658
-0.832,-2.2221121,2.5847282
-0.8316,-2.2218357,2.5843677
-0.8312,-2.2216002,2.5844776
-0.8308,-2.2216002,2.5840712
-0.8304,-2.2218357,2.584352
-0.83,-2.2216473,2.5841786
-0.8296,-2.2216793,2.584335
-0.8292,-2.2073896,2.6827683
-0.8288,-2.195593,2.7090678
-0.8284,-2.2040806,2.7167589
-0.828,-2.205033,2.7178846
-0.8276,-2.2048012,2.7173495
-0.8272,-2.205033,2.7172251
-0.8268,-2.2045524,2.7171089
-0.8264,-2.2049746,2.7172559
-0.826,-2.2047974,2.7169487
-0.8256,-2.2045788,2.7171805
-0.8252,-2.2049783,2.717531
-0.8248,-2.2047974,2.7171089
-0.8244,-2.1999009,2.7304952
-0.824,-2.1607186,2.8218115
-0.8236,-2.158634,2.8373838
-0.8232,-2.1632019,2.842585
-0.8228,-2.1638112,2.8429726
-0.8224,-2.1638112,2.8427408
-0.822,-2.1639337,2.8420932
-0.8216,-2.1633533,2.8424575
-0.8212,-2.1635757,2.8420417
-0.8208,-2.163636,2.8429424
-0.8204,-2.1638904,2.8424242
-0.82,-2.1638583,2.842313
-0.8196,-2.1642202,2.8428482
-0.8192,-2.1479228,2.8689383
-0.8188,-2.0921924,2.9423707
-0.8184,-2.0991943,2.9534474
-0.818,-2.1009972,2.9555102
-0.8176,-2.1012327,2.9555668
-0.8172,-2.101457,2.9555668
-0.8168,-2.1014683,2.9555668
-0.8164,-2.1010103,2.9557967
-0.816,-2.101239,2.9554349
-0.8156,-2.1014231,2.9553538
-0.8152,-2.101146,2.9554179
-0.8148,-2.1012327,2.9554499
-0.8144,-2.1010669,2.9557063
-0.814,-2.0480119,3.010798
-0.8136,-2.0097006,3.0465679
-0.8132,-2.0152553,3.0530165
-0.8128,-2.0165191,3.054156
-0.8124,-2.0165908,3.0544569
-0.812,-2.0168075,3.0540467
-0.8116,-2.0167189,3.0544066
-0.8112,-2.0163571,3.0545775
-0.8108,-2.0165776,3.0546887
-0.8104,-2.0167962,3.0547628
-0.81,-2.0163552,3.0538865
-0.8096,-2.0165908,3.0538243
-0.8092,-2.0145331,3.0552414
-0.8088,-1.9132619,3.1255858
-0.8084,-1.910921,3.1282631
-0.808,-1.9150518,3.1330542
-0.8076,-1.9153609,3.134151
-0.8072,-1.9150675,3.1341114
-0.8068,-1.9152767,3.1339588
-0.8064,-1.9152032,3.1340944
-0.806,-1.9152936,3.134411
-0.8056,-1.9153031,3.1338049
-0.8052,-1.914847,3.1337307
-0.8048,-1.9151693,3.1336466
-0.8044,-1.9149054,3.1337232
-0.804,-1.8763444,3.153471
-0.8036,-1.7913029,3.1802205
-0.8032,-1.7975417,3.1897507
-0.8028,-1.7996668,3.193004
-0.8024,-1.7996743,3.1928193
-0.802,-1.7999607,3.1927684
-0.8016,-1.7999607,3.1931717
-0.8012,-1.7998684,3.1929318
-0.8008,-1.8002352,3.1929644
-0.8004,-1.7997252,3.1932395
-0.8,-1.7999607,3.193004
-0.7996,-1.8001486,3.193004
-0.7992,-1.7990414,3.1933469
-0.7988,-1.7174743,3.2122984
-0.7984,-1.6657024,3.2172995
-0.798,-1.6722126,3.227985
-0.7976,-1.6730254,3.2294361
-0.7972,-1.6732541,3.2296133
-0.7968,-1.6736938,3.2296039
-0.7964,-1.6736674,3.2298243
-0.796,-1.6736259,3.229455
-0.7956,-1.6729225,3.2299072
-0.7952,-1.6734921,3.2303212
-0.7948,-1.6736259,3.2299148
-0.7944,-1.6735072,3.2299072
-0.794,-1.6707796,3.2301803
-0.7936,-1.5589501,3.2320802
-0.7932,-1.5357427,3.237022
-0.7928,-1.5386919,3.2425774
-0.7924,-1.5394394,3.2434475
-0.792,-1.5394394,3.2425203
-0.7916,-1.5392038,3.2430197
-0.7912,-1.5390173,3.2430197
-0.7908,-1.5395977,3.2430969
-0.7904,-1.5396429,3.2428482
-0.79,-1.5395336,3.2427841
-0.7896,-1.5398954,3.2424902
-0.7892,-1.539315,3.2424701
-0.7888,-1.5179202,3.2403744
-0.7884,-1.3986254,3.221555
-0.788,-1.4023696,3.2285159
-0.7876,-1.4035254,3.2304455
-0.7872,-1.403597,3.230928
-0.7868,-1.4038345,3.2307659
-0.7864,-1.4038138,3.2314073
-0.786,-1.4038175,3.2315812
-0.7856,-1.4039004,3.2313262
-0.7852,-1.4038402,3.2315172
-0.7848,-1.403761,3.2310146
-0.7844,-1.403761,3.2314474
-0.784,-1.4038646,3.2312358
-0.7836,-1.3132656,3.2068659
-0.7832,-1.2648721,3.1851978
-0.7828,-1.2688904,3.1943205
-0.7824,-1.2694764,3.1956541
-0.782,-1.2695744,3.1955448
-0.7816,-1.2694199,3.1957521
-0.7812,-1.2696197,3.1957069
-0.7808,-1.26981,3.1953451
-0.7804,-1.2700412,3.1956899
-0.78,-1.26981,3.1953281
-0.7796,-1.2702805,3.195673
-0.7792,-1.2701241,3.1953111
-0.7788,-1.2598735,3.1904874
-0.7784,-1.1467917,3.1317512
-0.778,-1.1412609,3.1309089
-0.7776,-1.1437107,3.1367106
-0.7772,-1.1437107,3.1369424
-0.7768,-1.143967,3.1372772
-0.7764,-1.1440349,3.1372961
-0.776,-1.1439965,3.1374418
-0.7756,-1.1442604,3.137178
-0.7752,-1.1446768,3.1372565
-0.7748,-1.1444959,3.1374374
-0.7744,-1.144332,3.1378199
-0.774,-1.1442981,3.1378878
-0.7736,-1.1100463,3.1142897
-0.7732,-1.0253322,3.048172
-0.7728,-1.0265241,3.0573814
-0.7724,-1.0278885,3.0598293
-0.772,-1.0280104,3.0601774
-0.7716,-1.0283289,3.06034
-0.7712,-1.0276618,3.060673
-0.7708,-1.0281329,3.060585
-0.7704,-1.0281329,3.0604939
-0.77,-1.0279444,3.0599795
-0.7696,-1.0281329,3.060776
-0.7692,-1.0284325,3.0608589
-0.7688,-1.0282233,3.0606051
-0.7684,-0.9715872,3.003677
-0.768,-0.9262798,2.9559814
-0.7676,-0.928945,2.9635291
-0.7672,-0.9289093,2.9643494
-0.7668,-0.9290072,2.96447
-0.7664,-0.9291222,2.964602
-0.766,-0.9292541,2.9647
-0.7656,-0.9289092,2.9643834
-0.7652,-0.9291222,2.9647452
-0.7648,-0.9290826,2.9641252
-0.7644,-0.9288866,2.9644569
-0.764,-0.9290657,2.9648319
-0.7636,-0.9280946,2.9636742
-0.7632,-0.8545573,2.8591598
-0.7628,-0.8477955,2.8508599
-0.7624,-0.8493602,2.8551001
-0.762,-0.8495054,2.855102
-0.7616,-0.8495054,2.8549569
-0.7612,-0.8495054,2.8555297
-0.7608,-0.8496165,2.855313
-0.7604,-0.8499765,2.8553149
-0.76,-0.8499765,2.8557238
-0.7596,-0.8504834,2.8556101
-0.7592,-0.8500537,2.8557157
-0.7588,-0.8499765,2.8556497
-0.7584,-0.8294144,2.8138511
-0.758,-0.7881297,2.7264586
-0.7576,-0.7904211,2.7336232
-0.7572,-0.7914809,2.7356478
-0.7568,-0.7914809,2.7359531
-0.7564,-0.7916806,2.7350655
-0.756,-0.7914997,2.7356987
-0.7556,-0.7917164,2.7360699
-0.7552,-0.7914809,2.7354971
-0.7548,-0.7914809,2.7358193
-0.7544,-0.7917409,2.735742
-0.754,-0.7918012,2.7361038
-0.7536,-0.7914539,2.7346392
-0.7532,-0.7651804,2.6449943
-0.7528,-0.7521969,2.6013587
-0.7524,-0.7546944,2.6086277
-0.752,-0.7551241,2.6098539
-0.7516,-0.7552842,2.6102571
-0.7512,-0.7550487,2.6099971
-0.7508,-0.7545387,2.6100724
-0.7504,-0.7547937,2.6099631
-0.75,-0.7544991,2.6105605
-0.7496,-0.7546084,2.6108325
-0.7492,-0.7548301,2.6107622
-0.7488,-0.7549055,2.6104682
-0.7484,-0.7540652,2.6000155
-0.748,-0.7417575,2.4951509
-0.7476,-0.7405819,2.4802501
-0.7472,-0.7423496,2.4839725
-0.7468,-0.7422623,2.4842936
-0.7464,-0.7424859,2.4846554
-0.746,-0.7420525,2.4849324
-0.7456,-0.7424042,2.4845103
-0.7452,-0.7422485,2.4849324
-0.7448,-0.7419363,2.4844764
-0.7444,-0.7418194,2.4849342
-0.744,-0.7421749,2.4847157
-0.7436,-0.7419338,2.4854845
-0.7432,-0.7447532,2.4562548
-0.7428,-0.7521103,2.3537126
-0.7424,-0.753788,2.3584713
-0.742,-0.7549827,2.3598695
-0.7416,-0.755023,2.3600894
-0.7412,-0.7548854,2.3600894
-0.7408,-0.7548131,2.3604022
-0.7404,-0.7552202,2.3601535
-0.74,-0.7550487,2.3601836
-0.7396,-0.7548282,2.3601045
-0.7392,-0.7549375,2.3600894
-0.7388,-0.7548169,2.3605586
-0.7384,-0.7551561,2.3604531
-0.738,-0.7790717,2.2788785
-0.7376,-0.7887101,2.2387771
-0.7372,-0.7910148,2.2433268
-0.7368,-0.7911027,2.2432402
-0.7364,-0.791175,2.2433608
-0.736,-0.7911699,2.2439054
-0.7356,-0.7908615,2.2435605
-0.7352,-0.7906957,2.2435304
-0.7348,-0.7911297,2.2440775
-0.7344,-0.7914281,2.2437791
-0.734,-0.791239,2.2437263
-0.7336,-0.7914676,2.2434965
-0.7332,-0.7982932,2.2488718
-0.7328,-1.0094659,2.5697872
-0.7324,-0.9182034,2.4398612
-0.732,-0.9174293,2.4403783
-0.7316,-0.9180512,2.4417401
-0.7312,-0.918006,2.4420285
-0.7308,-0.9179871,2.4420473
-0.7304,-0.9178778,2.4419211
-0.73,-0.9178628,2.4421246
-0.7296,-0.9178948,2.4420605
-0.7292,-0.9178458,2.4421585
-0.7288,-0.9177196,2.4418872
-0.7284,-0.9178025,2.4417477
-0.728,-0.9175801,2.4417477
-0.7276,-0.9171113,2.4409853
-0.7272,-0.8899985,2.3529666
-0.7268,-0.8808288,2.323252
-0.7264,-0.8826982,2.3274845
-0.726,-0.8826398,2.3277873
-0.7256,-0.8826398,2.3284468
-0.7252,-0.8826398,2.3284468
-0.7248,-0.8826398,2.3286277
-0.7244,-0.8823326,2.32859
-0.724,-0.8823665,2.3289179
-0.7236,-0.8826398,2.3288595
-0.7232,-0.8826398,2.3287238
-0.7228,-0.8828753,2.329259
-0.7224,-0.8824118,2.3284619
-0.722,-0.86878,2.2153473
-0.7216,-0.8696454,2.2154914
-0.7212,-0.8704984,2.217205
-0.7208,-0.8706567,2.2173846
-0.7204,-0.8708621,2.2178149
-0.72,-0.870815,2.2175015
-0.7196,-0.8706266,2.2181296
-0.7192,-0.8707127,2.2174299
-0.7188,-0.8703125,2.2174048
-0.7184,-0.8706266,2.217813
-0.718,-0.8706266,2.2171749
-0.7176,-0.870398,2.2171089
-0.7172,-0.875384,2.1654591
-0.7168,-0.878222,2.103485
-0.7164,-0.8806825,2.1080724
-0.716,-0.8809124,2.1090687
-0.7156,-0.8809124,2.1088557
-0.7152,-0.8810612,2.1097138
-0.7148,-0.8807164,2.1102854
-0.7144,-0.8805255,2.1102552
-0.714,-0.8810914,2.110504
-0.7136,-0.8807296,2.110325
-0.7132,-0.8804607,2.110487
-0.7128,-0.8802108,2.1105247
-0.7124,-0.8804658,2.1117363
-0.712,-0.8778157,2.132548
-0.7116,-0.9105286,2.0056756
-0.7112,-0.9130084,2.0070422
-0.7108,-0.9135757,2.0081082
-0.7104,-0.9137962,2.0087867
-0.71,-0.9139997,2.0084249
-0.7096,-0.9140148,2.0088017
-0.7092,-0.9139695,2.0086434
-0.7088,-0.9138113,2.0086152
-0.7084,-0.913636,2.0088017
-0.708,-0.9136416,2.0087201
-0.7076,-0.9136191,2.0086673
-0.7072,-0.9137283,2.0084964
-0.7068,-0.9481575,1.9503752
-0.7064,-0.9652276,1.9115503
-0.706,-0.9680166,1.9167665
-0.7056,-0.9681856,1.9174073
-0.7052,-0.9683125,1.9170781
-0.7048,-0.9686165,1.9167559
-0.7044,-0.9687949,1.9169148
-0.704,-0.9683025,1.9174073
-0.7036,-0.9688521,1.917352
-0.7032,-0.9682931,1.9174845
-0.7028,-0.9680669,1.9176253
-0.7024,-0.9680669,1.9172885
-0.702,-0.9748251,1.9102314
-0.7016,-1.032605,1.8437375
-0.7012,-1.041445,1.8365843
-0.7008,-1.0434099,1.8394613
-0.7004,-1.0436793,1.8398796
-0.7,-1.0436793,1.8399889
-0.6996,-1.0436988,1.8399889
-0.6992,-1.0439934,1.8404261
-0.6988,-1.0438025,1.8399889
-0.6984,-1.0436454,1.8401906
-0.698,-1.0438175,1.8398287
-0.6976,-1.0434438,1.8402753
-0.6972,-1.0436209,1.8406962
-0.6968,-1.0657475,1.8259118
-0.6964,-1.1298875,1.7768072
-0.696,-1.1370116,1.7796183
-0.6956,-1.1381573,1.7808947
-0.6952,-1.1379004,1.7808419
-0.6948,-1.1379004,1.7809361
-0.6944,-1.1380587,1.7808231
-0.694,-1.1382145,1.780482
-0.6936,-1.1380336,1.7807081
-0.6932,-1.1379356,1.7807345
-0.6928,-1.1382145,1.7809437
-0.6924,-1.1381567,1.7806648
-0.692,-1.1381266,1.7800769
-0.6916,-1.1944941,1.7572159
-0.6912,-1.2424111,1.7365259
-0.6908,-1.2453885,1.7399022
-0.6904,-1.2459086,1.7408821
-0.69,-1.2461291,1.740884
-0.6896,-1.2462346,1.7409632
-0.6892,-1.2458295,1.7408671
-0.6888,-1.245707,1.7409745
-0.6884,-1.2456844,1.7406353
-0.688,-1.2457051,1.7407615
-0.6876,-1.24556,1.7411233
-0.6872,-1.2459406,1.7407427
-0.6868,-1.247021,1.7405806
-0.6864,-1.3519399,1.7215123
-0.686,-1.360617,1.719681
-0.6856,-1.3633942,1.7225322
-0.6852,-1.36356,1.722266
-0.6848,-1.3637089,1.7224851
-0.6844,-1.3637729,1.7223997
-0.684,-1.3637955,1.7226836
-0.6836,-1.3637955,1.7221472
-0.6832,-1.36356,1.7221397
-0.6828,-1.3631115,1.7221453
-0.6824,-1.36356,1.7219569
-0.682,-1.3633244,1.7226177
-0.6816,-1.4007173,1.7233186
-0.6812,-1.4826642,1.7220397
-0.6808,-1.4874632,1.725112
-0.6804,-1.4890148,1.7265147
-0.68,-1.489565,1.726688
-0.6796,-1.4889526,1.725982
-0.6792,-1.4887472,1.7264123
-0.6788,-1.4885889,1.7267314
-0.6784,-1.4889218,1.726156
-0.678,-1.4888301,1.7263017
-0.6776,-1.4891806,1.7263752
-0.6772,-1.4885437,1.7264091
-0.6768,-1.4895259,1.726563
-0.6764,-1.5677338,1.7426025
-0.676,-1.6084813,1.7489586
-0.6756,-1.6144343,1.7536132
-0.6752,-1.6152327,1.7540907
-0.6748,-1.6152327,1.7542716
-0.6744,-1.6150518,1.7541592
-0.674,-1.6150518,1.7540404
-0.6736,-1.6151404,1.7535411
-0.6732,-1.6155738,1.7533262
-0.6728,-1.6152735,1.7537766
-0.6724,-1.6156052,1.7535448
-0.672,-1.6155732,1.7538268
-0.6716,-1.6201377,1.7549096
-0.6712,-1.7136612,1.7904238
-0.6708,-1.7367917,1.7998739
-0.6704,-1.7393445,1.8023777
-0.67,-1.7400989,1.8030857
-0.6696,-1.7393125,1.8028545
-0.6692,-1.7395311,1.8032571
-0.6688,-1.7391881,1.803276
-0.6684,-1.7391881,1.8032477
-0.668,-1.7393954,1.8033495
-0.6676,-1.7394237,1.8033796
-0.6672,-1.7391994,1.8035681
-0.6668,-1.7394237,1.8029192
-0.6664,-1.7561112,1.8137473
-0.666,-1.8493829,1.8696435
-0.6656,-1.8544381,1.8737709
-0.6652,-1.8557867,1.8746937
-0.6648,-1.8555908,1.8743796
-0.6644,-1.8557867,1.8742138
-0.664,-1.8560223,1.8743796
-0.6636,-1.8560223,1.8741968
-0.6632,-1.8560223,1.8746937
-0.6628,-1.8558226,1.8746937
-0.6624,-1.8557867,1.8745731
-0.662,-1.85557,1.8739462
-0.6616,-1.8558942,1.8739085
-0.6612,-1.9295478,1.9376981
-0.6608,-1.9544586,1.9603619
-0.6604,-1.9608301,1.9653815
-0.66,-1.9617855,1.9655228
-0.6596,-1.962021,1.9659921
-0.6592,-1.9617045,1.9653815
-0.6588,-1.9618345,1.9656171
-0.6584,-1.9616706,1.9654418
-0.658,-1.9618514,1.9655134
-0.6576,-1.962021,1.9656604
-0.6572,-1.9617855,1.9648696
-0.6568,-1.9613672,1.9645699
-0.6564,-1.9701078,1.9747521
-0.656,-2.0445788,2.0632279
-0.6556,-2.0487194,2.0681056
-0.6552,-2.053266,2.0706811
-0.6548,-2.0538062,2.0709091
-0.6544,-2.0537051,2.0706409
-0.654,-2.053494,2.0705605
-0.6536,-2.0537849,2.0704148
-0.6532,-2.0540437,2.071009
-0.6528,-2.0536712,2.0710279
-0.6524,-2.0533094,2.0706736
-0.652,-2.0536542,2.0704977
-0.6516,-2.053494,2.0705944
-0.6512,-2.0753253,2.1061069
-0.6508,-2.1153846,2.1782647
-0.6504,-2.1262509,2.1874172
-0.65,-2.1276146,2.188764
-0.6496,-2.1282736,2.1889996
-0.6492,-2.1283829,2.1890165
-0.6488,-2.1276869,2.1893784
-0.6484,-2.127413,2.1882935
-0.648,-2.1279884,2.188764
-0.6476,-2.1281643,2.1886453
-0.6472,-2.1279281,2.1883915
-0.6468,-2.1279406,2.188764
-0.6464,-2.1281643,2.1889581
-0.646,-2.1548312,2.2590507
-0.6456,-2.1734952,2.3099675
-0.6452,-2.180418,2.3149349
-0.6448,-2.1809432,2.3158765
-0.6444,-2.1811636,2.3156051
-0.644,-2.1813803,2.3153469
-0.6436,-2.1809281,2.3157841
-0.6432,-2.18119,2.3158576
-0.6428,-2.1810939,2.3152923
-0.6424,-2.181207,2.3157351
-0.642,-2.1813992,2.3164587
-0.6416,-2.1811033,2.3159186
-0.6412,-2.1811146,2.3155831
-0.6408,-2.2046192,2.4347361
-0.6404,-2.2089906,2.4474749
-0.64,-2.2133558,2.4509971
-0.6396,-2.2138269,2.4510329
-0.6392,-2.2135367,2.4505417
-0.6388,-2.2132798,2.4507791
-0.6384,-2.2135914,2.4511836
-0.638,-2.2133024,2.4513017
-0.6376,-2.2133979,2.4510128
-0.6372,-2.2135914,2.4513268
-0.6368,-2.2137534,2.4513268
-0.6364,-2.2133477,2.4507772
-0.636,-2.2150832,2.49201
-0.6356,-2.2120316,2.5766515
-0.6352,-2.2186748,2.5830987
-0.6348,-2.2212158,2.5849016
-0.6344,-2.2213646,2.5851993
-0.634,-2.2209532,2.585303
-0.6336,-2.2211291,2.5857414
-0.6332,-2.221244,2.585347
-0.6328,-2.2211291,2.5849638
-0.6324,-2.2214042,2.5851013
-0.632,-2.2213646,2.5852276
-0.6316,-2.2213646,2.5854349
-0.6312,-2.2211743,2.5853501
-0.6308,-2.207075,2.674123
-0.6304,-2.1946181,2.7088467
-0.63,-2.2030857,2.7171559
-0.6296,-2.2041687,2.7182087
-0.6292,-2.2040122,2.7181598
-0.6288,-2.2044834,2.7183652
-0.6284,-2.2040386,2.7181428
-0.628,-2.2042478,2.7180166
-0.6276,-2.2047886,2.7173444
-0.6272,-2.2042478,2.7175178
-0.6268,-2.2042478,2.7176102
-0.6264,-2.2045907,2.7172559
-0.626,-2.2014563,2.7273773
-0.6256,-2.1623812,2.8153177
-0.6252,-2.1591893,2.8387137
-0.6248,-2.1628074,2.8429952
-0.6244,-2.1632447,2.8435191
-0.624,-2.1632899,2.8432364
-0.6236,-2.1634287,2.84308
-0.6232,-2.1630744,2.842737
-0.6228,-2.1631668,2.8427125
-0.6224,-2.1633401,2.8427408
-0.622,-2.1635757,2.8426145
-0.6216,-2.1635625,2.8435222
-0.6212,-2.1634796,2.8431968
-0.6208,-2.1509085,2.8621109
-0.6204,-2.0929013,2.9467912
-0.62,-2.0988928,2.954279
-0.6196,-2.1006994,2.9566158
-0.6192,-2.1009331,2.956352
-0.6188,-2.1009519,2.9560982
-0.6184,-2.1007616,2.9562439
-0.618,-2.1007616,2.9563143
-0.6176,-2.1007616,2.9561233
-0.6172,-2.1009859,2.9558023
-0.6168,-2.1008822,2.9559499
-0.6164,-2.1005261,2.9557967
-0.616,-2.100658,2.9554349
-0.6156,-2.0465732,3.0156577
-0.6152,-2.0093161,3.0465427
-0.6148,-2.0154136,3.0544606
-0.6144,-2.0163583,3.0550486
-0.614,-2.0164117,3.0552276
-0.6136,-2.0165908,3.054683
-0.6132,-2.0167528,3.0549751
-0.6128,-2.0165908,3.0554788
-0.6124,-2.0165908,3.055139
-0.612,-2.0165908,3.0550674
-0.6116,-2.0165908,3.0546849
-0.6112,-2.0168244,3.0545794
-0.6108,-2.0102067,3.0589302
-0.6104,-1.909611,3.1271856
-0.61,-1.9105133,3.1288548
-0.6096,-1.9150675,3.1343978
-0.6092,-1.9152258,3.1347219
-0.6088,-1.9151165,3.1341943
-0.6084,-1.9154783,3.1341943
-0.608,-1.9154727,3.1341284
-0.6076,-1.9153031,3.1343432
-0.6072,-1.9153031,3.133889
-0.6068,-1.9150939,3.1339851
-0.6064,-1.9151674,3.1340586
-0.606,-1.915077,3.1339682
-0.6056,-1.8743337,3.1546372
-0.6052,-1.7894197,3.178037
-0.6048,-1.7973834,3.1905906
-0.6044,-1.799043,3.193264
-0.604,-1.7991033,3.1933243
-0.6036,-1.7994067,3.1934751
-0.6032,-1.7991862,3.1936428
-0.6028,-1.7994312,3.193553
-0.6024,-1.7992541,3.1937276
-0.602,-1.7990939,3.1935756
-0.6016,-1.7992541,3.1939908
-0.6012,-1.7996743,3.1937892
-0.6008,-1.7999607,3.1932791
-0.6004,-1.7211075,3.2107767
-0.6,-1.6667949,3.2196215
-0.5996,-1.6722578,3.229274
-0.5992,-1.6728408,3.2304908
-0.5988,-1.672984,3.2306416
-0.5984,-1.6730763,3.2299864
-0.598,-1.6732899,3.230617
-0.5976,-1.6733226,3.230406
-0.5972,-1.6730763,3.2303984
