364,1937.6,0.2,-0.03,-3.9
365,1966,0.2,-0.02,-4
366,1994.7,0.2,-0.03,-4.05
367,2023.8,0.2,-0.03,-4.13
368,2053.4,0.2,-0.02,-4.19
369,2083.4,0.2,-0.02,-4.24
370,2113.9,0.2,-0.03,-4.28
371,2144.8,0.2,-0.03,-4.35
372,2176.1,0.2,-0.03,-4.41
373,2207.9,0.2,-0.02,-4.47
374,2240.2,0.2,-0.02,-4.53
375,2272.9,0.2,-0.01,-4.65
376,2306.1,0.2,-0.02,-4.65
377,2339.8,0.2,-0.02,-4.73
378,2374,0.2,-0.02,-4.81
379,2408.7,0.2,-0.02,-4.92
380,2443.9,0.2,-0.02,-4.99
381,2479.7,0.2,-0.03,-5.02
382,2515.9,0.2,-0.02,-5.14
383,2552.7,0.2,-0.02,-5.16
384,2590,0.2,-0.03,-5.23
385,2627.8,0.2,-0.03,-5.33
386,2666.2,0.2,-0.03,-5.38
387,2705.2,0.2,-0.02,-5.49
388,2744.7,0.2,-0.03,-5.56
389,2784.8,0.2,-0.03,-5.62
390,2825.5,0.2,-0.02,-5.73
391,2866.8,0.2,-0.03,-5.83
392,2908.7,0.2,-0.03,-5.9
393,2951.2,0.2,-0.03,-6
394,2994.4,0.2,-0.02,-6.06
395,3038.1,0.2,-0.03,-6.13
396,3082.5,0.2,-0.03,-6.24
397,3127.6,0.2,-0.03,-6.34
398,3173.3,0.2,-0.03,-6.42
399,3219.7,0.2,-0.03,-6.52
400,3266.7,0.2,-0.03,-6.62
401,3314.5,0.2,-0.04,-6.71
402,3362.9,0.2,-0.03,-6.82
403,3412,0.2,-0.03,-6.92
404,3461.9,0.2,-0.03,-7.03
405,3512.5,0.2,-0.04,-7.1
406,3563.8,0.2,-0.03,-7.2
407,3615.9,0.2,-0.03,-7.32
408,3668.8,0.2,-0.03,-7.43
409,3722.4,0.2,-0.03,-7.51
410,3776.8,0.2,-0.04,-7.62
411,3832,0.2,-0.04,-7.73
412,3888,0.2,-0.03,-7.86
413,3944.8,0.2,-0.03,-7.97
414,4002.4,0.2,-0.04,-8.14
415,4060.9,0.2,-0.04,-8.24
416,4120.3,0.2,-0.04,-8.35
417,4180.5,0.2,-0.04,-8.48
418,4241.6,0.2,-0.04,-8.6
419,4303.6,0.2,-0.04,-8.69
420,4366.5,0.2,-0.04,-8.87
